,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,VIP,CryoSleep,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S,Age,GroupSize,Transported
1261,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,44.0,1,False
1262,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,17.0,1,True
1263,775.0,14.0,0.0,610.0,4.0,0,1,0,0,0,0,1,35.0,1,False
1264,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,23.0,1,False
1265,0.0,118.0,5.0,0.0,761.0,0,0,0,0,0,1,0,34.0,1,False
1266,1174.0,0.0,18.0,721.0,0.0,0,0,0,0,0,1,1,25.0,1,False
1267,0.0,761.0,0.0,1.0,0.0,0,0,0,0,0,1,0,67.0,1,True
1268,0.0,1531.0,0.0,369.0,2969.0,0,0,1,0,0,1,1,22.0,2,False
1269,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0.0,2,True
1270,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,27.0,4,True
1271,1489.0,2.0,126.0,460.0,72.0,0,0,0,0,0,1,1,14.0,4,False
1272,491.0,106.0,8.0,202.0,0.0,0,0,0,0,1,0,1,42.0,4,False
1273,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,19.0,4,False
1274,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,22.0,1,False
1275,43.0,782.0,1.0,660.0,0.0,0,0,0,1,0,1,0,31.0,1,False
1276,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,10.0,4,True
1277,1535.0,0.0,340.0,0.0,723.0,0,0,0,1,0,1,1,39.0,4,False
1278,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,41.0,4,True
1279,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.0,4,True
1280,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,22.0,1,True
1281,0.0,39.0,0.0,310.0,539.0,0,0,0,0,0,1,1,21.0,1,False
1282,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,40.0,1,True
1283,0.0,997.0,0.0,0.0,0.0,0,0,0,0,0,1,1,25.0,1,True
1284,0.0,1268.0,0.0,119.0,2.0,0,0,0,0,0,1,1,23.0,1,False
1285,77.0,2381.0,0.0,3656.0,150.0,0,0,1,0,0,0,1,33.0,2,False
1286,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,20.0,2,True
1287,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,40.0,1,True
1288,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,27.0,1,False
1289,965.0,0.0,23.0,3.0,0.0,0,0,0,0,0,1,1,21.0,1,False
1290,591.0,466.0,0.0,0.0,0.0,0,1,0,1,0,1,0,25.0,1,False
1291,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,2.0,2,False
1292,0.0,3.0,946.0,0.0,0.0,0,0,0,0,0,1,1,19.0,2,False
1293,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,41.0,1,False
1294,0.0,2801.0,537.0,42.0,144.0,0,0,1,0,0,1,0,43.0,1,True
1295,245.0,41.0,550.0,0.0,0.0,0,0,0,0,0,1,0,19.0,2,False
1296,926.0,0.0,0.0,0.0,78.0,0,0,0,0,0,1,0,22.0,2,True
1297,0.0,30.0,0.0,769.0,4.0,0,0,0,0,0,1,1,16.0,1,False
1298,0.0,21.0,0.0,2735.0,3604.0,0,0,1,0,0,0,1,42.0,1,False
1299,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,20.0,1,True
1300,0.0,1125.0,429.0,0.0,55.0,0,0,0,0,0,1,1,35.0,1,False
1301,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,53.0,1,True
1302,21.0,0.0,690.0,260.0,5.0,0,0,0,0,0,1,1,17.0,5,False
1303,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,6.0,5,False
1304,0.0,442.0,0.0,0.0,368.0,0,0,0,0,0,1,1,22.0,5,True
1305,338.0,0.0,377.0,2.0,86.0,0,0,0,0,0,1,1,41.0,5,True
1306,189.0,510.0,0.0,0.0,0.0,0,0,0,0,0,1,1,19.0,5,True
1307,705.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,39.0,1,False
1308,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,23.0,1,True
1309,1088.0,0.0,280.0,0.0,0.0,0,0,0,1,0,1,0,31.0,1,False
1310,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,38.0,1,True
1311,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1.0,1,True
1312,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,13.0,3,True
1313,1072.0,79.0,46.0,16.0,0.0,0,0,0,1,0,1,0,21.0,3,False
1314,485.0,2.0,210.0,0.0,351.0,0,0,0,1,0,1,0,44.0,3,False
1315,42.0,0.0,212.0,151.0,1853.0,0,0,0,1,0,1,1,36.0,2,False
1316,2058.0,0.0,224.0,298.0,19.0,0,0,0,1,0,1,1,19.0,2,False
1317,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,7.0,1,True
1318,386.0,190.0,0.0,489.0,0.0,0,0,0,0,0,1,1,39.0,1,False
1319,0.0,508.0,334.0,0.0,46.0,0,0,0,0,0,1,0,28.0,1,True
1320,0.0,0.0,529.0,560.0,60.0,0,0,0,0,0,1,1,28.0,1,False
1321,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,14.0,1,True
1322,0.0,0.0,599.0,59.0,152.0,0,1,0,0,0,1,0,18.0,1,False
1323,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,23.0,2,True
1324,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,33.0,2,True
1325,1656.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,18.0,1,False
1326,1.0,734.0,28.0,78.0,3471.0,0,0,1,0,0,1,1,47.0,2,False
1327,0.0,51.0,0.0,4170.0,13.0,0,0,1,0,0,1,1,42.0,2,False
1328,36.0,0.0,1013.0,0.0,0.0,0,0,0,1,0,1,1,17.0,1,False
1329,737.0,4.0,27.0,8.0,0.0,0,0,0,0,0,1,0,21.0,2,False
1330,8.0,222.0,3.0,401.0,0.0,0,0,0,0,1,0,0,17.0,2,True
1331,4.0,770.0,0.0,0.0,0.0,0,0,0,0,1,0,1,26.0,1,False
1332,0.0,567.0,896.0,0.0,122.0,0,0,0,0,0,1,0,23.0,1,False
1333,0.0,0.0,0.0,0.0,832.0,0,0,0,0,0,0,1,15.0,1,False
1334,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,18.0,1,False
1335,259.0,0.0,0.0,0.0,1916.0,0,0,0,0,0,1,0,65.0,1,False
1336,13.0,0.0,2011.0,17.0,32.0,0,0,1,0,0,0,0,33.0,1,True
1337,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,27.0,1,False
1338,0.0,184.0,0.0,1520.0,3358.0,0,0,1,0,0,1,1,41.0,1,False
1339,1381.0,0.0,1243.0,0.0,0.0,0,0,0,1,0,1,1,42.0,1,False
1340,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,0.0,1,False
1341,328.0,6153.0,0.0,26.0,820.0,0,0,0,1,0,1,1,37.0,2,False
1342,891.0,0.0,243.0,0.0,5.0,0,0,0,1,0,0,1,17.0,2,False
1343,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,24.0,3,True
1344,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,39.0,3,True
1345,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,59.0,3,True
1346,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,32.0,5,True
1347,2988.0,2147.0,0.0,0.0,1779.0,0,0,1,0,0,0,0,29.0,5,False
1348,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,8.0,5,True
1349,0.0,4380.0,0.0,692.0,0.0,0,0,1,0,0,0,0,28.0,5,True
1350,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,35.0,5,True
1351,711.0,0.0,0.0,59.0,57.0,0,0,0,0,0,1,0,24.0,3,False
1352,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1.0,3,True
1353,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,4.0,3,True
1354,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,28.0,1,True
1355,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,46.0,2,True
1356,443.0,0.0,1721.0,250.0,2.0,0,0,0,1,0,1,1,67.0,2,False
1357,0.0,200.0,128.0,460.0,0.0,0,0,0,0,0,1,1,44.0,1,False
1358,360.0,0.0,2116.0,1.0,8.0,0,0,0,0,0,1,0,14.0,1,False
1359,0.0,0.0,4.0,0.0,965.0,0,0,0,0,0,1,0,23.0,1,True
1360,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,51.0,1,False
1361,0.0,258.0,331.0,133.0,0.0,0,0,0,0,0,1,0,20.0,3,False
1362,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,3,True
1363,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0.0,3,False
1364,0.0,20.0,26.0,0.0,659.0,0,0,0,0,0,1,0,23.0,1,False
1365,181.0,224.0,0.0,195.0,191.0,0,0,0,0,0,1,0,24.0,1,False
1366,112.0,186.0,228.0,760.0,0.0,0,0,0,1,0,1,1,41.0,2,False
1367,806.0,100.0,9.0,0.0,47.0,0,0,0,1,0,1,1,30.0,2,False
1368,0.0,1826.0,39.0,11.0,649.0,0,0,0,0,0,1,1,27.0,1,False
1369,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,13.0,1,True
1370,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,16.0,1,True
1371,50.0,1248.0,0.0,1.0,912.0,0,0,1,0,0,1,1,30.0,1,True
1372,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,8.0,1,True
1373,0.0,0.0,0.0,0.0,755.0,0,0,0,0,0,1,0,59.0,1,False
1374,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,43.0,2,True
1375,0.0,138.0,0.0,5467.0,112.0,0,0,1,0,0,0,1,30.0,2,False
1376,202.0,484.0,0.0,3208.0,2485.0,0,0,1,0,0,0,1,46.0,2,False
1377,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,39.0,2,True
1378,5.0,251.0,10.0,26.0,3384.0,0,0,1,0,0,1,0,21.0,5,False
1379,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,70.0,5,True
1380,0.0,1646.0,0.0,51.0,1462.0,0,0,1,0,0,0,0,34.0,5,False
1381,0.0,774.0,0.0,6255.0,6.0,0,0,1,0,0,1,0,33.0,5,False
1382,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,44.0,5,True
1383,0.0,2838.0,32.0,5.0,3404.0,0,1,0,0,0,0,0,16.0,2,False
1384,3.0,801.0,0.0,0.0,5.0,0,0,0,0,0,1,0,63.0,2,True
1385,0.0,13561.0,15.0,4060.0,72.0,0,0,1,0,0,1,1,37.0,1,False
1386,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,29.0,5,True
1387,0.0,2509.0,0.0,16.0,698.0,0,0,1,0,0,1,1,29.0,5,True
1388,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,22.0,5,True
1389,0.0,533.0,2119.0,10.0,504.0,0,0,1,0,0,1,1,26.0,5,True
1390,0.0,2732.0,422.0,16594.0,330.0,0,0,1,0,0,0,1,76.0,5,False
1391,0.0,368.0,3.0,4422.0,0.0,0,0,0,0,0,1,1,61.0,1,False
1392,0.0,0.0,2020.0,323.0,0.0,0,0,0,0,0,1,1,46.0,1,False
1393,0.0,905.0,387.0,0.0,0.0,0,0,0,0,1,0,0,19.0,2,True
1394,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,13.0,2,True
1395,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0.0,1,False
1396,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,30.0,1,True
1397,200.0,414.0,73.0,1.0,1.0,0,0,0,0,1,0,1,23.0,1,False
1398,356.0,287.0,0.0,0.0,248.0,0,0,0,0,1,0,0,63.0,1,False
1399,894.0,1.0,0.0,61.0,26.0,0,0,0,0,0,1,1,21.0,1,False
1400,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,32.0,1,True
1401,0.0,0.0,0.0,417.0,2372.0,0,0,0,0,0,1,0,33.0,2,False
1402,0.0,19.0,733.0,0.0,701.0,0,0,0,0,1,0,0,39.0,2,False
1403,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,49.0,1,True
1404,555.0,0.0,744.0,0.0,0.0,0,0,0,1,0,1,0,27.0,1,False
1405,92.0,1.0,884.0,0.0,0.0,0,1,0,0,0,1,0,16.0,1,False
1406,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,38.0,1,True
1407,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,42.0,1,True
1408,73.0,0.0,0.0,813.0,2.0,0,0,0,0,0,1,1,19.0,1,False
1409,0.0,304.0,0.0,3998.0,0.0,0,0,1,0,0,0,0,26.0,1,False
1410,0.0,0.0,0.0,817.0,8.0,0,0,0,0,0,0,0,32.0,3,True
1411,0.0,51.0,0.0,2.0,706.0,0,0,0,0,0,1,0,56.0,3,False
1412,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,3,True
1413,35.0,0.0,0.0,0.0,713.0,0,0,0,0,0,1,1,38.0,1,False
1414,0.0,495.0,0.0,0.0,153.0,0,0,0,0,0,1,0,30.0,1,False
1415,5.0,0.0,0.0,2.0,1061.0,0,0,0,0,0,1,1,21.0,1,False
1416,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,11.0,7,False
1417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,3.0,7,False
1418,0.0,55.0,913.0,0.0,55.0,0,0,0,0,0,0,1,17.0,7,True
1419,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,35.0,7,True
1420,319.0,184.0,0.0,0.0,376.0,0,0,0,0,0,0,1,17.0,7,False
1421,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0.0,7,True
1422,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,46.0,7,True
1423,0.0,216.0,0.0,594.0,0.0,0,0,0,0,0,1,0,63.0,1,False
1424,1890.0,0.0,497.0,1.0,0.0,0,0,0,1,0,1,0,35.0,2,False
1425,1114.0,0.0,68.0,0.0,0.0,0,0,0,1,0,1,0,61.0,2,False
1426,0.0,24.0,615.0,9.0,0.0,0,0,0,0,0,1,0,19.0,1,True
1427,0.0,0.0,1217.0,2.0,0.0,0,0,0,0,0,1,1,43.0,4,True
1428,1.0,1.0,683.0,419.0,0.0,0,0,0,0,0,1,1,14.0,4,False
1429,0.0,0.0,0.0,441.0,4.0,0,0,0,0,0,1,1,78.0,4,False
1430,398.0,490.0,0.0,0.0,0.0,0,0,0,0,0,1,1,21.0,4,False
1431,1240.0,0.0,58.0,0.0,0.0,0,0,0,1,0,1,0,32.0,1,False
1432,1226.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,31.0,1,False
1433,1006.0,0.0,0.0,284.0,329.0,0,0,1,0,0,1,1,40.0,4,True
1434,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,13.0,4,True
1435,0.0,2345.0,0.0,1966.0,27.0,0,0,1,0,0,1,1,36.0,4,False
1436,65.0,2121.0,0.0,6431.0,1.0,0,0,1,0,0,0,1,31.0,4,False
1437,765.0,0.0,13.0,0.0,0.0,0,0,0,0,0,1,1,18.0,1,False
1438,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,40.0,1,True
1439,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,28.0,1,True
1440,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,41.0,2,True
1441,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,35.0,2,True
1442,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,14.0,1,True
1443,539.0,1269.0,38.0,0.0,0.0,0,0,0,1,0,1,0,20.0,1,True
1444,4.0,0.0,2.0,254.0,521.0,0,0,0,0,0,0,0,23.0,1,False
1445,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,22.0,2,True
1446,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,25.0,2,True
1447,3992.0,673.0,1360.0,2.0,0.0,0,0,0,1,0,0,0,18.0,1,True
1448,0.0,7069.0,0.0,45.0,282.0,1,0,1,0,1,0,1,25.0,2,True
1449,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,30.0,2,True
1450,0.0,0.0,533.0,277.0,0.0,0,0,0,0,0,1,1,46.0,1,False
1451,0.0,31.0,0.0,1.0,11378.0,0,0,1,0,0,1,1,27.0,1,False
1452,1015.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,53.0,1,False
1453,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,21.0,1,True
1454,54.0,3782.0,0.0,21.0,5.0,0,1,1,0,0,0,1,32.0,1,True
1455,1.0,470.0,0.0,1440.0,2114.0,0,0,1,0,0,1,0,32.0,3,False
1456,0.0,7139.0,22.0,0.0,553.0,1,0,1,0,0,1,0,33.0,3,True
1457,0.0,170.0,0.0,3718.0,0.0,0,0,1,0,0,1,0,26.0,3,False
1458,12.0,7.0,0.0,720.0,0.0,0,0,0,0,0,1,1,47.0,1,True
1459,7172.0,0.0,157.0,20.0,0.0,0,0,0,1,0,1,1,13.0,1,False
1460,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,34.0,1,True
1461,9.0,0.0,0.0,0.0,800.0,0,0,0,0,0,1,0,21.0,1,False
1462,206.0,0.0,629.0,67.0,523.0,0,0,0,1,0,1,1,20.0,1,True
1463,163.0,0.0,661.0,32.0,0.0,0,0,0,0,0,1,1,21.0,1,False
1464,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,51.0,2,True
1465,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,18.0,2,True
1466,1.0,230.0,0.0,42.0,4030.0,0,0,1,0,0,1,1,26.0,2,False
1467,5022.0,2376.0,0.0,0.0,235.0,1,0,1,0,0,0,1,53.0,2,False
1468,0.0,1376.0,43.0,0.0,1460.0,0,0,1,0,0,1,0,30.0,1,True
1469,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,37.0,1,False
1470,0.0,1389.0,0.0,2987.0,0.0,0,0,1,0,0,1,1,45.0,1,False
1471,877.0,15.0,0.0,0.0,1.0,0,0,0,0,0,1,0,62.0,1,False
1472,0.0,1.0,45.0,0.0,837.0,0,0,0,0,0,1,1,38.0,1,False
1473,1030.0,0.0,0.0,0.0,1122.0,0,0,0,0,0,0,0,24.0,1,False
1474,341.0,0.0,332.0,102.0,0.0,0,0,0,0,0,1,0,18.0,1,False
1475,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,23.0,1,False
1476,0.0,1519.0,0.0,0.0,766.0,0,0,0,0,1,0,1,16.0,1,False
1477,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,37.0,1,True
1478,1018.0,100.0,0.0,9.0,0.0,0,0,0,0,0,1,0,22.0,2,False
1479,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,18.0,2,True
1480,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,25.0,1,True
1481,758.0,17.0,11.0,0.0,0.0,0,0,0,0,0,1,0,26.0,2,False
1482,4.0,0.0,146.0,723.0,0.0,0,0,0,0,0,1,0,25.0,2,False
1483,938.0,0.0,82.0,0.0,162.0,0,0,0,1,0,1,1,55.0,1,False
1484,641.0,0.0,372.0,0.0,16.0,0,0,0,1,0,1,0,28.0,1,False
1485,0.0,169.0,0.0,0.0,0.0,0,0,0,0,0,1,0,23.0,1,True
1486,0.0,24.0,0.0,176.0,783.0,0,0,0,0,0,1,0,22.0,1,False
1487,333.0,1819.0,0.0,1.0,0.0,0,0,0,0,0,0,0,26.0,1,True
1488,0.0,0.0,8.0,0.0,714.0,0,0,0,0,0,1,1,13.0,2,False
1489,428.0,0.0,36.0,0.0,424.0,0,0,0,0,0,1,1,18.0,2,False
1490,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,38.0,2,True
1491,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,28.0,2,True
1492,433.0,0.0,0.0,371.0,0.0,0,0,0,0,0,1,0,57.0,2,False
1493,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0.0,2,False
1494,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,18.0,1,True
1495,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,25.0,2,True
1496,0.0,17394.0,0.0,724.0,0.0,0,0,1,0,0,0,0,35.0,2,True
1497,0.0,1336.0,2.0,12.0,7.0,0,0,1,0,0,1,1,37.0,2,True
1498,0.0,26.0,1.0,33.0,2439.0,0,0,1,0,0,0,1,33.0,2,False
1499,305.0,3621.0,0.0,320.0,341.0,0,0,1,0,0,1,1,35.0,2,True
1500,16.0,2127.0,1487.0,0.0,196.0,0,0,1,0,0,0,1,47.0,2,True
1501,5.0,51.0,0.0,732.0,0.0,0,0,0,0,0,1,1,23.0,1,False
1502,0.0,3.0,0.0,2.0,923.0,0,0,0,0,0,1,0,0.0,1,True
1503,0.0,4342.0,0.0,0.0,36.0,0,0,1,0,0,0,0,27.0,1,True
1504,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,23.0,1,True
1505,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,31.0,1,True
1506,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,19.0,2,True
1507,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,53.0,2,True
1508,22.0,5.0,0.0,747.0,0.0,0,0,0,0,0,1,0,37.0,1,False
1509,0.0,0.0,0.0,2681.0,55.0,0,0,0,0,0,1,1,18.0,1,False
1510,0.0,594.0,0.0,0.0,119.0,0,0,0,0,0,1,0,42.0,3,False
1511,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,7.0,3,True
1512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7.0,3,True
1513,2.0,3.0,0.0,616.0,161.0,0,0,0,0,0,1,0,24.0,1,False
1514,13.0,817.0,0.0,1435.0,22.0,0,0,1,0,0,1,1,20.0,1,True
1515,1158.0,193.0,798.0,2.0,0.0,0,0,0,0,0,1,0,24.0,1,False
1516,0.0,865.0,0.0,0.0,44.0,0,0,0,0,0,1,1,42.0,1,True
1517,0.0,3750.0,0.0,2.0,341.0,0,0,1,0,0,1,0,49.0,2,True
1518,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,47.0,2,True
1519,825.0,9.0,0.0,0.0,42.0,0,0,0,0,0,0,1,16.0,1,False
1520,432.0,0.0,965.0,35.0,0.0,1,0,0,1,0,1,0,26.0,1,False
1521,0.0,0.0,6.0,685.0,0.0,0,0,0,0,0,1,0,24.0,3,False
1522,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,38.0,3,True
1523,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,3,True
1524,295.0,1575.0,19.0,515.0,0.0,0,0,0,1,1,0,0,37.0,1,False
1525,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,39.0,1,True
1526,553.0,0.0,1.0,239.0,8.0,0,0,0,0,0,0,1,25.0,2,True
1527,172.0,129.0,41.0,0.0,341.0,0,0,0,0,1,0,1,25.0,2,False
1528,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,35.0,1,True
1529,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0.0,3,True
1530,612.0,0.0,62.0,0.0,0.0,0,0,0,0,0,0,1,46.0,3,True
1531,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,4.0,3,True
1532,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,19.0,2,True
1533,0.0,930.0,0.0,2113.0,98.0,0,0,1,0,0,1,0,29.0,2,False
1534,0.0,9.0,0.0,0.0,1.0,0,0,0,0,0,1,0,19.0,1,False
1535,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,47.0,1,True
1536,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,1.0,3,True
1537,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,4.0,3,False
1538,0.0,27.0,11.0,732.0,5.0,0,0,0,0,0,1,1,37.0,3,False
1539,1215.0,32.0,0.0,0.0,362.0,0,0,0,0,0,1,1,61.0,1,False
1540,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,32.0,1,True
1541,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,4.0,2,True
1542,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,16.0,2,True
1543,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,25.0,1,False
1544,1300.0,0.0,0.0,0.0,1134.0,0,0,0,0,0,1,0,22.0,1,False
1545,139.0,666.0,6.0,71.0,25.0,0,0,0,0,0,1,1,41.0,1,False
1546,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,25.0,1,True
1547,414.0,0.0,66.0,307.0,0.0,0,0,0,0,0,1,1,19.0,1,False
1548,305.0,0.0,1.0,618.0,2.0,0,0,0,0,0,1,0,21.0,1,True
1549,0.0,2.0,0.0,0.0,794.0,0,0,0,0,0,0,0,14.0,1,False
1550,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,18.0,1,False
1551,0.0,0.0,885.0,0.0,0.0,0,0,0,0,0,1,0,34.0,1,True
1552,954.0,0.0,10.0,3.0,2.0,0,0,0,0,0,1,0,33.0,1,False
1553,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,14.0,1,False
1554,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,28.0,1,True
1555,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,43.0,3,False
1556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3.0,3,True
1557,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0.0,3,True
1558,4.0,1303.0,830.0,774.0,2.0,0,0,1,0,0,1,1,47.0,1,False
1559,3202.0,0.0,0.0,0.0,5.0,0,0,0,0,0,1,1,28.0,2,False
1560,0.0,807.0,0.0,0.0,0.0,0,0,0,0,0,1,1,40.0,2,True
1561,1.0,160.0,37.0,0.0,0.0,0,0,0,0,0,1,1,17.0,1,False
1562,0.0,0.0,218.0,109.0,5321.0,0,0,0,0,0,1,0,21.0,1,False
1563,1150.0,0.0,6.0,4.0,0.0,0,0,0,1,0,1,1,0.0,1,True
1564,0.0,82.0,3.0,0.0,718.0,0,0,0,0,0,1,1,41.0,1,False
1565,0.0,1.0,0.0,905.0,0.0,0,1,0,0,0,1,1,20.0,1,False
1566,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,56.0,4,False
