,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Group_enc,GroupSize
2979,19.0,0.0,0.0,616.0,0.0,0.0,0,3221,0.503666427030913,1
2980,0.0,16.0,0.0,799.0,0.0,37.0,0,3223,0.5035950532067874,1
2981,33.0,0.0,950.0,0.0,102.0,0.0,1,3224,0.503666427030913,1
2982,17.0,0.0,0.0,0.0,0.0,0.0,1,3225,0.5620586120860998,2
2983,28.0,0.0,3281.0,0.0,68.0,341.0,1,3225,0.5620586120860998,2
2984,21.0,63.0,15.0,407.0,397.0,0.0,0,3227,0.503666427030913,1
2985,45.0,3.0,2344.0,1100.0,498.0,0.0,1,3229,0.503666427030913,1
2986,62.0,0.0,0.0,0.0,0.0,0.0,1,3230,0.5035950532067874,1
2987,43.0,0.0,0.0,0.0,0.0,0.0,1,3232,0.5035950532067874,1
2988,27.0,158.0,0.0,1271.0,0.0,71.0,0,3235,0.5035950532067874,1
2989,1.0,0.0,0.0,0.0,0.0,0.0,1,3236,0.4444115532625703,3
2990,31.0,593.0,540.0,238.0,0.0,77.0,0,3236,0.5028381999000954,3
2991,18.0,0.0,30.0,0.0,756.0,5.0,0,3236,0.4444115532625703,3
2992,21.0,1097.0,0.0,80.0,589.0,0.0,0,3237,0.502894547655984,3
2993,7.0,0.0,0.0,0.0,0.0,0.0,1,3237,0.4443485763589301,3
2994,22.0,2646.0,0.0,599.0,117.0,0.0,0,3237,0.4443485763589301,3
2995,26.0,0.0,0.0,0.0,0.0,0.0,0,3238,0.503666427030913,1
2996,30.0,0.0,0.0,0.0,0.0,0.0,1,3239,0.5035950532067874,1
2997,17.0,0.0,382.0,402.0,0.0,7.0,0,3240,0.5035950532067874,1
2998,0.0,0.0,0.0,0.0,0.0,0.0,0,3241,0.503666427030913,1
2999,10.0,0.0,0.0,0.0,0.0,0.0,0,3243,0.503666427030913,1
3000,25.0,764.0,16.0,0.0,8.0,0.0,0,3247,0.503666427030913,1
3001,21.0,0.0,0.0,0.0,0.0,0.0,0,3248,0.503666427030913,1
3002,53.0,8.0,0.0,236.0,0.0,2049.0,0,3252,0.503666427030913,1
3003,21.0,0.0,0.0,687.0,46.0,20.0,0,3253,0.5035950532067874,1
3004,28.0,0.0,3315.0,0.0,594.0,85.0,1,3254,0.503666427030913,1
3005,20.0,0.0,0.0,0.0,0.0,0.0,1,3255,0.503666427030913,1
3006,54.0,0.0,0.0,0.0,0.0,0.0,1,3256,0.503666427030913,1
3007,9.0,0.0,0.0,0.0,0.0,0.0,0,3258,0.503666427030913,1
3008,20.0,508.0,0.0,1.0,1372.0,0.0,0,3259,0.5035950532067874,1
3009,19.0,0.0,165.0,0.0,699.0,0.0,0,3260,0.503666427030913,1
3010,32.0,0.0,632.0,0.0,0.0,0.0,0,3262,0.5035950532067874,1
3011,22.0,0.0,0.0,0.0,0.0,0.0,0,3268,0.5035950532067874,1
3012,35.0,74.0,5082.0,0.0,893.0,1937.0,1,3269,0.503666427030913,1
3013,26.0,0.0,56.0,322.0,6.0,243.0,1,3270,0.503666427030913,1
3014,51.0,0.0,0.0,0.0,0.0,0.0,0,3271,0.5620586120860998,2
3015,8.0,0.0,0.0,0.0,0.0,0.0,1,3271,0.4444115532625703,2
3016,40.0,0.0,0.0,895.0,0.0,0.0,1,3272,0.5619956351824595,2
3017,2.0,0.0,0.0,0.0,0.0,0.0,1,3272,0.5620586120860998,2
3018,19.0,0.0,0.0,0.0,0.0,0.0,0,3273,0.503666427030913,1
3019,32.0,0.0,0.0,0.0,0.0,0.0,1,3274,0.39757504200535854,3
3020,16.0,1612.0,4.0,0.0,184.0,0.0,0,3274,0.5028381999000954,3
3021,64.0,0.0,0.0,16.0,733.0,159.0,0,3274,0.502894547655984,3
3022,35.0,256.0,0.0,341.0,35.0,0.0,1,3275,0.5035950532067874,1
3023,33.0,20.0,653.0,0.0,121.0,483.0,0,3276,0.503666427030913,1
3024,9.0,0.0,0.0,0.0,0.0,0.0,1,3279,0.6454250380048482,4
3025,21.0,0.0,0.0,0.0,0.0,0.0,1,3279,0.6454760193077951,4
3026,28.0,0.0,0.0,0.0,0.0,0.0,1,3279,0.6081013577948322,4
3027,28.0,0.0,0.0,0.0,0.0,0.0,1,3279,0.6081013577948322,4
3028,31.0,0.0,0.0,0.0,0.0,0.0,1,3280,0.4444115532625703,2
3029,32.0,1150.0,201.0,0.0,0.0,8.0,0,3280,0.5619956351824595,2
3030,43.0,0.0,0.0,0.0,0.0,0.0,1,3282,0.5619956351824595,3
3031,60.0,0.0,0.0,0.0,0.0,0.0,1,3282,0.5619956351824595,3
3032,43.0,0.0,1440.0,0.0,85.0,150.0,1,3282,0.6081013577948322,3
3033,43.0,0.0,16.0,34.0,753.0,1.0,0,3283,0.39757504200535854,4
3034,19.0,64.0,0.0,453.0,174.0,6.0,0,3283,0.3597617335935093,4
3035,21.0,0.0,0.0,0.0,646.0,138.0,0,3283,0.3597107522905625,4
3036,38.0,0.0,0.0,0.0,846.0,0.0,0,3283,0.39757504200535854,4
3037,17.0,0.0,0.0,0.0,0.0,0.0,1,3284,0.5620586120860998,2
3038,29.0,0.0,0.0,0.0,0.0,0.0,1,3284,0.5620586120860998,2
3039,2.0,0.0,0.0,0.0,0.0,0.0,1,3287,0.5619956351824595,3
3040,22.0,718.0,2.0,50.0,0.0,0.0,1,3287,0.5028381999000954,3
3041,18.0,0.0,0.0,14.0,625.0,0.0,0,3287,0.5619956351824595,3
3042,16.0,0.0,0.0,0.0,0.0,0.0,1,3289,0.5035950532067874,1
3043,52.0,0.0,0.0,0.0,0.0,0.0,1,3292,0.502894547655984,5
3044,52.0,13.0,6074.0,0.0,10385.0,299.0,0,3292,0.6763041915418998,5
3045,14.0,0.0,0.0,0.0,0.0,0.0,1,3292,0.5893011216566005,5
3046,25.0,0.0,0.0,0.0,0.0,0.0,1,3292,0.502894547655984,5
3047,34.0,0.0,0.0,0.0,0.0,0.0,1,3292,0.502894547655984,5
3048,20.0,915.0,12.0,25.0,205.0,311.0,1,3293,0.5035950532067874,1
3049,28.0,0.0,0.0,0.0,0.0,0.0,1,3294,0.4443485763589301,2
3050,0.0,0.0,0.0,0.0,0.0,0.0,0,3294,0.5619956351824595,2
3051,20.0,2598.0,927.0,0.0,866.0,2.0,0,3295,0.5035950532067874,1
3052,44.0,632.0,0.0,101.0,5.0,0.0,1,3296,0.5035950532067874,1
3053,64.0,313.0,782.0,8.0,0.0,0.0,0,3297,0.5035950532067874,1
3054,27.0,0.0,0.0,775.0,127.0,0.0,1,3298,0.503666427030913,1
3055,24.0,0.0,0.0,0.0,0.0,0.0,0,3299,0.5035950532067874,1
3056,38.0,0.0,0.0,0.0,0.0,0.0,1,3300,0.4444115532625703,2
3057,47.0,378.0,0.0,117.0,1147.0,132.0,0,3300,0.5619956351824595,2
3058,8.0,0.0,0.0,0.0,0.0,0.0,1,3301,0.6454760193077951,4
3059,1.0,0.0,0.0,0.0,0.0,0.0,1,3301,0.6081013577948322,4
3060,0.0,0.0,0.0,0.0,0.0,0.0,1,3301,0.6081013577948322,4
3061,20.0,0.0,0.0,0.0,0.0,0.0,1,3301,0.6454250380048482,4
3062,41.0,0.0,0.0,0.0,0.0,0.0,1,3304,0.5035950532067874,1
3063,35.0,0.0,0.0,0.0,0.0,0.0,0,3305,0.4443485763589301,2
3064,31.0,1065.0,13.0,150.0,36.0,0.0,0,3305,0.4444115532625703,2
3065,14.0,0.0,43.0,504.0,125.0,0.0,0,3308,0.503666427030913,1
3066,25.0,0.0,0.0,762.0,0.0,50.0,0,3309,0.5035950532067874,1
3067,26.0,0.0,0.0,0.0,0.0,0.0,1,3310,0.503666427030913,1
3068,26.0,0.0,1638.0,0.0,476.0,226.0,0,3311,0.5035950532067874,1
3069,30.0,0.0,1076.0,0.0,3725.0,9.0,0,3312,0.5035950532067874,1
3070,49.0,0.0,0.0,0.0,0.0,0.0,1,3313,0.5035950532067874,1
3071,19.0,260.0,0.0,238.0,139.0,8.0,0,3314,0.503666427030913,1
3072,15.0,10.0,0.0,99.0,0.0,2031.0,0,3315,0.5035950532067874,1
3073,27.0,0.0,0.0,0.0,0.0,1765.0,0,3317,0.503666427030913,1
3074,39.0,0.0,957.0,0.0,22.0,401.0,1,3318,0.6454250380048482,5
3075,32.0,0.0,0.0,0.0,0.0,0.0,1,3318,0.6763041915418998,5
3076,11.0,0.0,0.0,0.0,0.0,0.0,1,3318,0.6454250380048482,5
3077,44.0,0.0,0.0,0.0,0.0,0.0,1,3318,0.6763041915418998,5
3078,36.0,0.0,0.0,0.0,0.0,0.0,1,3318,0.6762576433957309,5
3079,56.0,0.0,335.0,532.0,15.0,26.0,0,3319,0.5035950532067874,1
3080,42.0,0.0,0.0,0.0,0.0,0.0,1,3322,0.503666427030913,1
3081,40.0,0.0,0.0,0.0,0.0,0.0,1,3323,0.5620586120860998,2
3082,53.0,0.0,0.0,0.0,0.0,0.0,1,3323,0.5620586120860998,2
3083,31.0,0.0,0.0,0.0,0.0,0.0,1,3324,0.5619956351824595,2
3084,14.0,0.0,0.0,0.0,0.0,0.0,1,3324,0.5620586120860998,2
3085,31.0,0.0,0.0,0.0,0.0,0.0,1,3325,0.503666427030913,1
3086,42.0,0.0,0.0,1519.0,0.0,4.0,0,3326,0.5035950532067874,1
3087,32.0,0.0,0.0,0.0,0.0,772.0,0,3327,0.5035950532067874,1
3088,34.0,578.0,0.0,0.0,0.0,323.0,0,3328,0.5035950532067874,1
3089,55.0,0.0,0.0,0.0,0.0,0.0,1,3329,0.503666427030913,1
3090,42.0,1633.0,0.0,29.0,4.0,102.0,0,3330,0.5035950532067874,1
3091,40.0,666.0,4.0,83.0,0.0,50.0,1,3331,0.5035950532067874,1
3092,48.0,824.0,2.0,830.0,298.0,0.0,0,3332,0.6081013577948322,3
3093,37.0,0.0,0.0,0.0,0.0,0.0,1,3332,0.5028381999000954,3
3094,17.0,0.0,0.0,0.0,0.0,0.0,1,3332,0.502894547655984,3
3095,60.0,0.0,0.0,0.0,0.0,0.0,1,3336,0.5035950532067874,1
3096,19.0,0.0,0.0,0.0,0.0,0.0,1,3337,0.3976313897612471,3
3097,30.0,0.0,180.0,90.0,7740.0,142.0,0,3337,0.5028381999000954,3
3098,32.0,0.0,0.0,7.0,3653.0,226.0,0,3337,0.502894547655984,3
3099,28.0,0.0,0.0,0.0,0.0,0.0,1,3338,0.503666427030913,1
3100,26.0,0.0,0.0,0.0,0.0,0.0,0,3339,0.503666427030913,1
3101,24.0,0.0,0.0,0.0,0.0,0.0,1,3342,0.5035950532067874,1
3102,47.0,0.0,0.0,0.0,0.0,0.0,0,3343,0.503666427030913,1
3103,32.0,180.0,25.0,584.0,0.0,0.0,0,3348,0.5035950532067874,1
3104,73.0,0.0,0.0,0.0,0.0,0.0,1,3349,0.503666427030913,1
3105,17.0,3.0,2126.0,0.0,0.0,0.0,1,3350,0.5035950532067874,1
3106,47.0,0.0,0.0,0.0,0.0,0.0,0,3352,0.503666427030913,1
3107,0.0,0.0,216.0,191.0,12062.0,59.0,0,3353,0.5893011216566005,6
3108,13.0,0.0,0.0,0.0,0.0,0.0,1,3353,0.5421998562185478,6
3109,22.0,0.0,5.0,0.0,12.0,6111.0,0,3353,0.5893011216566005,6
3110,61.0,0.0,4082.0,0.0,265.0,201.0,1,3353,0.5893011216566005,6
3111,19.0,0.0,4494.0,0.0,11.0,3460.0,1,3353,0.5893011216566005,6
3112,45.0,0.0,1897.0,0.0,880.0,605.0,1,3353,0.5421998562185478,6
3113,18.0,0.0,0.0,0.0,0.0,0.0,0,3357,0.5035950532067874,1
3114,32.0,0.0,810.0,0.0,0.0,2.0,0,3359,0.5035950532067874,1
3115,52.0,0.0,1429.0,0.0,1371.0,488.0,1,3360,0.5035950532067874,1
3116,25.0,0.0,0.0,0.0,0.0,0.0,1,3361,0.5028381999000954,4
3117,9.0,0.0,0.0,0.0,0.0,0.0,1,3361,0.5028381999000954,4
3118,18.0,0.0,0.0,0.0,0.0,0.0,1,3361,0.550186942766753,4
3119,26.0,717.0,0.0,84.0,0.0,0.0,0,3361,0.6454760193077951,4
3120,20.0,1.0,52.0,533.0,0.0,1022.0,0,3363,0.502894547655984,3
3121,6.0,0.0,0.0,0.0,0.0,0.0,1,3363,0.4443485763589301,3
3122,5.0,0.0,0.0,0.0,0.0,0.0,0,3363,0.4443485763589301,3
3123,40.0,0.0,372.0,7.0,5.0,1467.0,0,3364,0.5035950532067874,1
3124,20.0,0.0,0.0,0.0,0.0,0.0,1,3365,0.5035950532067874,1
3125,18.0,2532.0,0.0,46.0,0.0,0.0,0,3370,0.5035950532067874,1
3126,42.0,0.0,3.0,0.0,898.0,1.0,0,3371,0.503666427030913,1
3127,14.0,0.0,0.0,0.0,0.0,0.0,1,3372,0.5035950532067874,1
3128,33.0,0.0,0.0,0.0,0.0,0.0,1,3377,0.503666427030913,1
3129,23.0,664.0,17.0,0.0,0.0,0.0,0,3380,0.503666427030913,1
3130,35.0,0.0,0.0,0.0,0.0,0.0,0,3381,0.5035950532067874,1
3131,53.0,2.0,18.0,705.0,0.0,1.0,0,3382,0.503666427030913,2
3132,56.0,0.0,0.0,0.0,0.0,0.0,1,3382,0.503666427030913,2
3133,35.0,1.0,0.0,37.0,719.0,0.0,0,3383,0.503666427030913,1
3134,18.0,1.0,56.0,0.0,602.0,205.0,0,3384,0.4443485763589301,3
3135,25.0,106.0,46.0,0.0,0.0,843.0,0,3384,0.5028381999000954,3
3136,20.0,0.0,0.0,0.0,0.0,0.0,1,3384,0.4443485763589301,3
3137,44.0,0.0,0.0,0.0,0.0,0.0,1,3386,0.5035950532067874,1
3138,26.0,0.0,0.0,0.0,0.0,0.0,0,3387,0.503666427030913,1
3139,23.0,24.0,1.0,1264.0,0.0,0.0,1,3389,0.5035950532067874,1
3140,39.0,0.0,0.0,0.0,0.0,0.0,1,3390,0.5035950532067874,1
3141,25.0,0.0,0.0,0.0,0.0,0.0,1,3391,0.4443485763589301,2
3142,42.0,0.0,1209.0,0.0,1026.0,636.0,0,3391,0.5620586120860998,2
3143,20.0,0.0,39.0,830.0,17.0,0.0,1,3392,0.6454760193077951,4
3144,4.0,0.0,0.0,0.0,0.0,0.0,1,3392,0.6454250380048482,4
3145,64.0,0.0,0.0,0.0,0.0,0.0,1,3392,0.6454250380048482,4
3146,0.0,0.0,0.0,0.0,0.0,0.0,1,3392,0.6454760193077951,4
3147,19.0,0.0,463.0,269.0,0.0,4.0,1,3394,0.5035950532067874,1
3148,6.0,0.0,0.0,0.0,0.0,0.0,0,3395,0.5035950532067874,1
3149,23.0,0.0,0.0,0.0,0.0,0.0,1,3396,0.503666427030913,1
3150,22.0,0.0,269.0,0.0,100.0,28.0,0,3397,0.5035950532067874,1
3151,18.0,0.0,0.0,1435.0,0.0,0.0,1,3401,0.503666427030913,1
3152,21.0,2.0,0.0,898.0,148.0,0.0,0,3402,0.5035950532067874,1
3153,37.0,308.0,35.0,415.0,10.0,0.0,1,3403,0.503666427030913,1
3154,24.0,0.0,0.0,0.0,0.0,0.0,1,3404,0.5035950532067874,1
3155,38.0,0.0,0.0,0.0,0.0,0.0,0,3405,0.502894547655984,3
3156,11.0,0.0,0.0,0.0,0.0,0.0,1,3405,0.39757504200535854,3
3157,6.0,0.0,0.0,0.0,0.0,0.0,0,3405,0.5028381999000954,3
3158,49.0,0.0,104.0,809.0,3668.0,7.0,0,3406,0.4443485763589301,2
3159,55.0,0.0,5971.0,158.0,4125.0,1984.0,0,3406,0.4443485763589301,2
3160,15.0,0.0,0.0,0.0,0.0,0.0,1,3408,0.5035950532067874,1
3161,19.0,90.0,0.0,0.0,74.0,595.0,0,3409,0.503666427030913,1
3162,16.0,0.0,0.0,0.0,0.0,0.0,1,3410,0.5035950532067874,1
3163,48.0,0.0,12.0,0.0,7967.0,15.0,0,3412,0.6081013577948322,3
3164,25.0,0.0,0.0,0.0,0.0,0.0,1,3412,0.502894547655984,3
3165,23.0,2.0,6748.0,0.0,23.0,0.0,1,3412,0.502894547655984,3
3166,27.0,0.0,0.0,0.0,0.0,0.0,0,3413,0.5035950532067874,1
3167,39.0,505.0,178.0,181.0,0.0,0.0,0,3415,0.5035950532067874,1
3168,28.0,0.0,1376.0,4.0,0.0,0.0,1,3417,0.5035950532067874,1
3169,72.0,0.0,0.0,0.0,0.0,0.0,1,3418,0.5035950532067874,1
3170,47.0,2267.0,0.0,117.0,0.0,0.0,0,3419,0.503666427030913,1
3171,65.0,0.0,0.0,0.0,0.0,0.0,0,3420,0.503666427030913,1
3172,40.0,15.0,0.0,0.0,670.0,0.0,0,3421,0.503666427030913,1
3173,18.0,0.0,0.0,0.0,0.0,0.0,1,3422,0.5620586120860998,2
3174,27.0,0.0,0.0,0.0,0.0,0.0,1,3422,0.5620586120860998,2
3175,21.0,0.0,0.0,0.0,0.0,0.0,1,3423,0.5035950532067874,1
3176,37.0,190.0,0.0,2.0,799.0,0.0,0,3424,0.5035950532067874,1
3177,31.0,0.0,1216.0,0.0,897.0,478.0,0,3425,0.503666427030913,1
3178,33.0,22.0,37.0,415.0,0.0,333.0,0,3426,0.5035950532067874,1
3179,53.0,0.0,0.0,0.0,0.0,0.0,1,3428,0.5620586120860998,2
3180,27.0,0.0,18481.0,0.0,2.0,3875.0,1,3428,0.5620586120860998,2
3181,74.0,0.0,193.0,581.0,0.0,0.0,1,3430,0.503666427030913,1
3182,0.0,0.0,0.0,0.0,0.0,0.0,1,3431,0.503666427030913,1
3183,23.0,381.0,0.0,137.0,104.0,8.0,0,3432,0.5035950532067874,1
3184,74.0,0.0,1026.0,0.0,6616.0,119.0,0,3433,0.5035950532067874,1
3185,23.0,0.0,0.0,0.0,0.0,0.0,1,3434,0.5035950532067874,1
3186,26.0,6.0,0.0,400.0,2.0,373.0,0,3437,0.5620586120860998,2
3187,0.0,0.0,0.0,0.0,0.0,0.0,1,3437,0.4444115532625703,2
3188,0.0,0.0,0.0,0.0,0.0,0.0,1,3438,0.503666427030913,2
3189,24.0,95.0,35.0,1442.0,0.0,0.0,0,3438,0.503666427030913,2
3190,28.0,0.0,0.0,0.0,0.0,0.0,1,3439,0.502894547655984,4
3191,17.0,0.0,0.0,0.0,0.0,0.0,1,3439,0.5502379240696997,4
3192,26.0,0.0,0.0,0.0,0.0,0.0,1,3439,0.502894547655984,4
3193,39.0,0.0,2.0,0.0,909.0,3291.0,0,3439,0.6454250380048482,4
3194,17.0,0.0,83.0,0.0,0.0,943.0,0,3440,0.503666427030913,1
3195,15.0,350.0,0.0,91.0,198.0,0.0,0,3441,0.503666427030913,1
3196,37.0,503.0,0.0,26.0,0.0,116.0,0,3442,0.503666427030913,1
3197,38.0,792.0,0.0,0.0,1.0,29.0,1,3443,0.5035950532067874,1
3198,33.0,0.0,27071.0,0.0,15.0,0.0,1,3444,0.6454760193077951,4
3199,16.0,0.0,0.0,0.0,0.0,0.0,1,3444,0.6081013577948322,4
3200,41.0,0.0,649.0,0.0,945.0,0.0,1,3444,0.6454250380048482,4
3201,7.0,0.0,0.0,0.0,0.0,0.0,1,3444,0.6081013577948322,4
3202,20.0,1.0,760.0,0.0,21.0,0.0,0,3445,0.5035950532067874,1
3203,44.0,0.0,0.0,0.0,0.0,0.0,1,3446,0.503666427030913,1
3204,42.0,1196.0,0.0,0.0,68.0,1.0,0,3447,0.5035950532067874,1
3205,29.0,0.0,4.0,0.0,0.0,904.0,0,3449,0.503666427030913,1
3206,22.0,0.0,4209.0,26.0,2462.0,466.0,1,3450,0.5620586120860998,2
3207,21.0,0.0,2834.0,0.0,414.0,558.0,1,3450,0.5619956351824595,2
3208,21.0,0.0,0.0,0.0,0.0,0.0,0,3453,0.503666427030913,1
3209,21.0,0.0,0.0,0.0,0.0,0.0,0,3454,0.5035950532067874,1
3210,13.0,0.0,0.0,0.0,0.0,0.0,1,3455,0.503666427030913,1
3211,16.0,0.0,0.0,0.0,0.0,0.0,1,3456,0.5035950532067874,1
3212,36.0,0.0,0.0,0.0,0.0,0.0,1,3458,0.5035950532067874,1
3213,36.0,0.0,0.0,0.0,0.0,0.0,1,3459,0.503666427030913,1
3214,26.0,86.0,377.0,0.0,0.0,77.0,0,3461,0.503666427030913,1
3215,28.0,0.0,0.0,0.0,0.0,0.0,1,3462,0.503666427030913,1
3216,14.0,0.0,0.0,533.0,266.0,93.0,0,3464,0.4443485763589301,2
3217,29.0,0.0,0.0,0.0,0.0,0.0,0,3464,0.4444115532625703,2
3218,19.0,506.0,0.0,395.0,159.0,229.0,0,3465,0.5035950532067874,1
3219,51.0,90.0,0.0,0.0,881.0,0.0,0,3467,0.503666427030913,1
3220,64.0,0.0,0.0,0.0,0.0,0.0,1,3468,0.503666427030913,1
3221,41.0,0.0,0.0,0.0,0.0,0.0,1,3469,0.503666427030913,1
3222,0.0,0.0,0.0,0.0,0.0,0.0,0,3470,0.5620586120860998,2
3223,16.0,0.0,0.0,0.0,0.0,0.0,1,3470,0.4443485763589301,2
3224,20.0,0.0,880.0,5.0,25.0,490.0,0,3473,0.503666427030913,1
3225,31.0,0.0,0.0,0.0,0.0,0.0,1,3474,0.502894547655984,4
3226,38.0,0.0,952.0,0.0,0.0,1790.0,0,3474,0.6454760193077951,4
3227,59.0,0.0,0.0,0.0,0.0,0.0,1,3474,0.550186942766753,4
3228,18.0,0.0,0.0,0.0,0.0,0.0,1,3474,0.502894547655984,4
3229,33.0,0.0,0.0,0.0,0.0,0.0,1,3475,0.502894547655984,3
3230,33.0,0.0,590.0,0.0,3.0,6569.0,0,3475,0.6081013577948322,3
3231,49.0,0.0,8766.0,15.0,149.0,178.0,1,3475,0.502894547655984,3
3232,4.0,0.0,0.0,0.0,0.0,0.0,1,3476,0.4444115532625703,4
3233,0.0,0.0,0.0,0.0,0.0,0.0,1,3476,0.4444115532625703,4
3234,0.0,0.0,0.0,0.0,0.0,0.0,1,3476,0.4444115532625703,4
3235,24.0,1.0,467.0,4.0,0.0,341.0,0,3476,0.6454760193077951,4
3236,52.0,0.0,0.0,0.0,0.0,0.0,0,3478,0.5035950532067874,1
3237,50.0,121.0,558.0,0.0,10.0,0.0,0,3480,0.5035950532067874,1
3238,31.0,0.0,627.0,1.0,0.0,13.0,0,3483,0.503666427030913,1
3239,25.0,0.0,0.0,0.0,0.0,0.0,0,3484,0.5620586120860998,2
3240,62.0,3.0,0.0,2908.0,0.0,0.0,1,3484,0.4444115532625703,2
3241,49.0,0.0,1855.0,0.0,166.0,1655.0,0,3485,0.6081013577948322,3
3242,24.0,0.0,0.0,0.0,0.0,0.0,1,3485,0.4443485763589301,3
3243,33.0,0.0,3157.0,0.0,131.0,0.0,1,3485,0.4443485763589301,3
3244,20.0,0.0,559.0,21.0,0.0,5.0,1,3486,0.5035950532067874,1
3245,46.0,0.0,0.0,0.0,1529.0,3069.0,0,3487,0.5035950532067874,1
3246,26.0,0.0,0.0,0.0,0.0,0.0,0,3488,0.503666427030913,2
3247,52.0,6.0,2333.0,11.0,1149.0,1.0,0,3488,0.503666427030913,2
3248,28.0,274.0,0.0,693.0,944.0,0.0,0,3489,0.5620586120860998,2
3249,39.0,0.0,0.0,0.0,0.0,0.0,1,3489,0.4444115532625703,2
3250,29.0,4.0,3439.0,0.0,0.0,0.0,1,3490,0.5620586120860998,2
3251,19.0,0.0,1347.0,0.0,1756.0,37.0,1,3490,0.5620586120860998,2
3252,15.0,0.0,0.0,0.0,6.0,607.0,0,3491,0.503666427030913,1
3253,33.0,44.0,630.0,18.0,96.0,0.0,0,3492,0.5035950532067874,1
3254,47.0,0.0,10679.0,0.0,273.0,80.0,1,3495,0.6454250380048482,4
3255,34.0,0.0,6229.0,0.0,2279.0,587.0,1,3495,0.6454760193077951,4
3256,26.0,0.0,0.0,0.0,0.0,0.0,1,3495,0.6081013577948322,4
3257,15.0,0.0,0.0,0.0,0.0,0.0,1,3495,0.6081013577948322,4
3258,0.0,0.0,0.0,0.0,0.0,0.0,1,3496,0.503666427030913,2
3259,27.0,542.0,0.0,1231.0,0.0,1.0,0,3496,0.503666427030913,2
3260,38.0,66.0,0.0,991.0,0.0,0.0,0,3497,0.503666427030913,1
3261,21.0,196.0,5.0,674.0,12.0,20.0,0,3499,0.5028381999000954,4
3262,1.0,0.0,0.0,0.0,0.0,0.0,1,3499,0.5028381999000954,4
3263,38.0,0.0,1025.0,23.0,0.0,0.0,1,3499,0.4549488475286577,4
3264,0.0,0.0,0.0,0.0,0.0,0.0,0,3499,0.5502379240696997,4
3265,32.0,1272.0,0.0,1103.0,9.0,0.0,0,3501,0.503666427030913,1
3266,27.0,0.0,0.0,0.0,0.0,0.0,1,3504,0.5035950532067874,1
3267,48.0,0.0,0.0,0.0,0.0,0.0,1,3506,0.5035950532067874,1
3268,22.0,124.0,0.0,1763.0,0.0,1014.0,0,3511,0.5035950532067874,1
3269,28.0,1.0,0.0,857.0,0.0,0.0,0,3512,0.503666427030913,1
3270,19.0,122.0,170.0,52.0,0.0,465.0,0,3514,0.503666427030913,1
3271,37.0,0.0,0.0,0.0,0.0,0.0,0,3515,0.5620586120860998,2
3272,46.0,0.0,0.0,0.0,0.0,0.0,1,3515,0.4443485763589301,2
3273,26.0,0.0,0.0,0.0,0.0,0.0,1,3518,0.503666427030913,1
3274,16.0,0.0,0.0,722.0,0.0,1.0,1,3519,0.6081013577948322,3
3275,0.0,0.0,0.0,0.0,0.0,0.0,1,3519,0.5620586120860998,3
3276,0.0,0.0,0.0,0.0,0.0,0.0,1,3519,0.5620586120860998,3
3277,26.0,0.0,597.0,0.0,0.0,212.0,0,3520,0.5620586120860998,2
3278,13.0,0.0,0.0,0.0,0.0,0.0,1,3520,0.4443485763589301,2
3279,23.0,0.0,0.0,0.0,0.0,0.0,1,3521,0.5620586120860998,2
3280,70.0,0.0,0.0,0.0,0.0,0.0,1,3521,0.5619956351824595,2
3281,21.0,0.0,0.0,0.0,0.0,0.0,1,3523,0.5035950532067874,1
3282,40.0,0.0,0.0,0.0,0.0,0.0,1,3525,0.503666427030913,1
3283,18.0,733.0,0.0,688.0,1.0,0.0,0,3527,0.503666427030913,1
3284,23.0,1.0,0.0,778.0,8.0,0.0,1,3528,0.5035950532067874,1
3285,15.0,0.0,0.0,0.0,0.0,0.0,1,3530,0.503666427030913,1
3286,28.0,809.0,0.0,31.0,733.0,0.0,0,3531,0.5620586120860998,2
3287,45.0,0.0,0.0,0.0,0.0,0.0,1,3531,0.4443485763589301,2
3288,18.0,1749.0,50.0,280.0,2.0,0.0,0,3533,0.5035950532067874,1
3289,23.0,0.0,30.0,0.0,106.0,566.0,0,3534,0.503666427030913,1
3290,36.0,1304.0,0.0,7.0,18.0,0.0,0,3535,0.5619956351824595,2
3291,25.0,0.0,0.0,0.0,0.0,0.0,1,3535,0.4444115532625703,2
3292,28.0,0.0,0.0,0.0,0.0,0.0,1,3536,0.5035950532067874,1
3293,29.0,0.0,10.0,0.0,0.0,715.0,0,3537,0.503666427030913,1
3294,31.0,1.0,110.0,274.0,27.0,376.0,0,3539,0.5035950532067874,1
3295,14.0,0.0,0.0,0.0,0.0,0.0,1,3540,0.5035950532067874,1
3296,31.0,0.0,0.0,0.0,0.0,0.0,1,3542,0.5035950532067874,1
3297,39.0,0.0,2804.0,0.0,130.0,139.0,1,3543,0.6081577055507208,3
3298,17.0,0.0,0.0,0.0,0.0,0.0,1,3543,0.6081013577948322,3
3299,56.0,0.0,0.0,0.0,0.0,0.0,1,3543,0.6081013577948322,3
3300,36.0,0.0,10.0,0.0,0.0,0.0,0,3546,0.5035950532067874,1
3301,21.0,1099.0,0.0,1820.0,0.0,0.0,0,3547,0.5035950532067874,1
3302,48.0,0.0,1794.0,0.0,0.0,5.0,1,3548,0.503666427030913,1
