,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
1713,31.0,2.0,811.0,0.0,0.0,0.0,True
1714,67.0,143.0,68.0,496.0,182.0,9.0,True
1715,16.0,0.0,231.0,569.0,2.0,0.0,False
1716,24.0,0.0,94.0,1.0,56.0,427.0,False
1717,19.0,0.0,1333.0,3.0,624.0,254.0,True
1718,48.0,0.0,3578.0,80.0,123.0,0.0,True
1719,30.0,1.0,6398.0,0.0,2.0,295.0,True
1720,22.0,0.0,8882.0,21.0,2204.0,19.0,True
1721,28.0,0.0,4424.0,3.0,207.0,1572.0,True
1722,23.0,0.0,0.0,0.0,0.0,0.0,True
1723,29.0,0.0,699.0,0.0,0.0,1955.0,False
1724,22.0,0.0,0.0,0.0,0.0,0.0,False
1725,48.0,140.0,127.0,0.0,4102.0,521.0,False
1726,26.0,17.0,0.0,1582.0,0.0,0.0,True
1727,23.0,1639.0,1218.0,0.0,1.0,0.0,True
1728,55.0,1104.0,0.0,0.0,0.0,0.0,False
1729,46.0,2249.0,153.0,137.0,0.0,194.0,False
1730,38.0,0.0,0.0,0.0,0.0,1381.0,False
1731,2.0,0.0,0.0,0.0,0.0,0.0,True
1732,3.0,0.0,0.0,0.0,0.0,0.0,True
1733,20.0,0.0,0.0,0.0,788.0,16.0,False
1734,65.0,5.0,317.0,0.0,0.0,123.0,False
1735,0.0,181.0,0.0,2.0,0.0,663.0,False
1736,25.0,113.0,0.0,0.0,1282.0,0.0,False
1737,54.0,0.0,316.0,257.0,0.0,0.0,False
1738,25.0,0.0,0.0,1.0,735.0,25.0,False
1739,14.0,0.0,0.0,0.0,0.0,0.0,True
1740,53.0,0.0,13527.0,0.0,0.0,771.0,True
1741,0.0,0.0,0.0,0.0,0.0,0.0,True
1742,39.0,0.0,43.0,864.0,0.0,85.0,False
1743,22.0,8.0,710.0,0.0,27.0,0.0,True
1744,31.0,120.0,0.0,657.0,52.0,0.0,False
1745,24.0,0.0,0.0,0.0,0.0,0.0,True
1746,35.0,0.0,1.0,0.0,0.0,3156.0,False
1747,35.0,95.0,3441.0,0.0,391.0,318.0,False
1748,32.0,0.0,0.0,0.0,0.0,0.0,True
1749,61.0,953.0,415.0,974.0,0.0,133.0,False
1750,58.0,14.0,0.0,1081.0,0.0,0.0,True
1751,26.0,1752.0,22.0,0.0,4.0,0.0,False
1752,4.0,0.0,0.0,0.0,0.0,0.0,False
1753,1.0,0.0,0.0,0.0,0.0,0.0,False
1754,8.0,0.0,0.0,0.0,0.0,0.0,True
1755,7.0,0.0,0.0,0.0,0.0,0.0,False
1756,25.0,0.0,60.0,0.0,646.0,1115.0,False
1757,6.0,0.0,0.0,0.0,0.0,0.0,False
1758,29.0,0.0,0.0,0.0,0.0,865.0,False
1759,64.0,0.0,0.0,0.0,0.0,0.0,True
1760,31.0,0.0,1983.0,0.0,172.0,52.0,True
1761,25.0,0.0,0.0,0.0,0.0,0.0,False
1762,30.0,0.0,0.0,0.0,0.0,0.0,True
1763,0.0,0.0,0.0,0.0,0.0,0.0,False
1764,29.0,0.0,0.0,0.0,486.0,1479.0,False
1765,37.0,28.0,25.0,26.0,806.0,3.0,False
1766,49.0,0.0,0.0,0.0,724.0,0.0,False
1767,36.0,0.0,583.0,1789.0,19.0,1009.0,False
1768,20.0,470.0,128.0,0.0,0.0,9.0,False
1769,20.0,2215.0,0.0,0.0,86.0,0.0,True
1770,18.0,0.0,16263.0,72.0,0.0,15.0,True
1771,17.0,0.0,0.0,0.0,0.0,0.0,True
1772,48.0,0.0,0.0,0.0,0.0,0.0,False
1773,26.0,0.0,3.0,176.0,611.0,0.0,False
1774,35.0,0.0,88.0,718.0,46.0,0.0,False
1775,30.0,116.0,0.0,0.0,728.0,29.0,True
1776,22.0,0.0,0.0,22.0,0.0,702.0,False
1777,5.0,0.0,0.0,0.0,0.0,0.0,False
1778,43.0,0.0,0.0,0.0,0.0,0.0,False
1779,52.0,0.0,0.0,0.0,0.0,0.0,False
1780,50.0,5.0,809.0,0.0,309.0,731.0,True
1781,29.0,4.0,841.0,0.0,363.0,1107.0,True
1782,19.0,0.0,748.0,158.0,5037.0,44.0,False
1783,39.0,0.0,10153.0,1.0,78.0,5063.0,True
1784,38.0,0.0,354.0,0.0,1806.0,0.0,True
1785,21.0,0.0,0.0,0.0,0.0,0.0,False
1786,25.0,11.0,44.0,397.0,0.0,0.0,False
1787,42.0,0.0,0.0,0.0,0.0,0.0,True
1788,36.0,0.0,0.0,0.0,0.0,0.0,True
1789,19.0,42.0,0.0,345.0,1431.0,0.0,False
1790,42.0,0.0,0.0,0.0,0.0,0.0,False
1791,40.0,1465.0,39.0,0.0,0.0,1225.0,False
1792,14.0,0.0,0.0,0.0,0.0,0.0,False
1793,50.0,0.0,1810.0,0.0,126.0,247.0,False
1794,18.0,1218.0,0.0,34.0,1095.0,0.0,False
1795,46.0,8.0,652.0,0.0,5.0,90.0,False
1796,0.0,0.0,51.0,0.0,37.0,704.0,False
1797,15.0,0.0,0.0,0.0,0.0,0.0,True
1798,22.0,1744.0,79.0,0.0,12.0,1514.0,False
1799,0.0,0.0,0.0,0.0,0.0,0.0,False
1800,52.0,0.0,0.0,0.0,0.0,0.0,True
1801,38.0,34.0,2043.0,0.0,1339.0,0.0,True
1802,46.0,731.0,0.0,288.0,0.0,2.0,False
1803,23.0,0.0,0.0,0.0,0.0,0.0,False
1804,63.0,0.0,4286.0,18.0,4.0,872.0,True
1805,24.0,0.0,0.0,0.0,0.0,0.0,True
1806,50.0,0.0,0.0,0.0,0.0,0.0,False
1807,20.0,0.0,0.0,0.0,0.0,0.0,False
1808,55.0,2424.0,0.0,1.0,0.0,284.0,False
1809,21.0,0.0,0.0,107.0,166.0,388.0,True
1810,56.0,0.0,0.0,0.0,0.0,0.0,True
1811,45.0,10.0,0.0,0.0,0.0,0.0,True
1812,18.0,0.0,0.0,0.0,0.0,0.0,False
1813,47.0,7.0,877.0,17.0,0.0,0.0,False
1814,36.0,0.0,0.0,1508.0,110.0,117.0,True
1815,57.0,975.0,0.0,295.0,39.0,0.0,False
1816,13.0,3037.0,10.0,43.0,0.0,0.0,False
1817,27.0,120.0,0.0,1476.0,3.0,0.0,False
1818,20.0,717.0,0.0,0.0,0.0,0.0,False
1819,47.0,0.0,444.0,328.0,56.0,0.0,False
1820,15.0,0.0,0.0,787.0,0.0,0.0,False
1821,34.0,0.0,0.0,53.0,731.0,0.0,False
1822,21.0,942.0,0.0,0.0,0.0,7.0,False
1823,51.0,0.0,0.0,0.0,101.0,1357.0,False
1824,23.0,382.0,0.0,398.0,8.0,0.0,False
1825,58.0,0.0,0.0,0.0,0.0,717.0,False
1826,37.0,2765.0,0.0,1134.0,0.0,0.0,False
1827,44.0,708.0,0.0,5.0,0.0,74.0,True
1828,25.0,0.0,0.0,0.0,0.0,0.0,False
1829,15.0,0.0,0.0,0.0,0.0,0.0,True
1830,40.0,0.0,382.0,0.0,1.0,3822.0,False
1831,29.0,0.0,433.0,4899.0,393.0,260.0,True
1832,36.0,0.0,0.0,0.0,0.0,0.0,True
1833,21.0,0.0,0.0,677.0,4.0,0.0,True
1834,35.0,302.0,6.0,0.0,6.0,613.0,True
1835,24.0,3.0,361.0,94.0,824.0,160.0,False
1836,2.0,0.0,0.0,0.0,0.0,0.0,False
1837,0.0,0.0,0.0,0.0,0.0,0.0,True
1838,43.0,0.0,0.0,0.0,1200.0,17.0,False
1839,63.0,0.0,869.0,1.0,375.0,3377.0,False
1840,30.0,0.0,0.0,0.0,0.0,0.0,True
1841,38.0,0.0,0.0,0.0,0.0,0.0,True
1842,27.0,0.0,21066.0,0.0,2448.0,2293.0,True
1843,54.0,3.0,0.0,56.0,633.0,0.0,False
1844,39.0,0.0,0.0,0.0,0.0,0.0,True
1845,41.0,3702.0,0.0,1.0,0.0,18.0,False
1846,22.0,0.0,0.0,0.0,10.0,761.0,False
1847,23.0,0.0,8037.0,0.0,1.0,2.0,True
1848,34.0,15.0,3578.0,0.0,0.0,473.0,True
1849,26.0,0.0,0.0,0.0,0.0,0.0,True
1850,39.0,1.0,2972.0,0.0,3175.0,1.0,False
1851,15.0,0.0,0.0,0.0,0.0,0.0,True
1852,64.0,0.0,0.0,0.0,0.0,0.0,True
1853,25.0,0.0,0.0,0.0,0.0,0.0,True
1854,35.0,0.0,0.0,0.0,0.0,0.0,True
1855,19.0,0.0,0.0,0.0,0.0,0.0,True
1856,26.0,401.0,0.0,693.0,62.0,0.0,False
1857,3.0,0.0,0.0,0.0,0.0,0.0,True
1858,29.0,1434.0,5.0,0.0,0.0,0.0,False
1859,44.0,0.0,0.0,0.0,0.0,0.0,True
1860,27.0,196.0,602.0,0.0,0.0,198.0,False
1861,17.0,414.0,0.0,139.0,28.0,173.0,False
1862,37.0,0.0,3166.0,0.0,91.0,6.0,True
1863,19.0,0.0,0.0,0.0,0.0,0.0,True
1864,44.0,0.0,0.0,0.0,0.0,0.0,False
1865,22.0,0.0,0.0,30.0,499.0,138.0,False
1866,22.0,213.0,85.0,352.0,12.0,1.0,True
1867,21.0,0.0,0.0,0.0,0.0,0.0,True
1868,31.0,1062.0,0.0,802.0,71.0,0.0,False
1869,17.0,0.0,0.0,249.0,537.0,5.0,True
1870,30.0,231.0,0.0,0.0,274.0,26.0,False
1871,15.0,12.0,25.0,197.0,631.0,0.0,False
1872,42.0,37.0,1670.0,0.0,0.0,0.0,True
1873,55.0,373.0,1.0,1.0,496.0,0.0,False
1874,28.0,5.0,2676.0,13.0,0.0,157.0,True
1875,33.0,673.0,194.0,548.0,59.0,40.0,False
1876,19.0,3.0,6.0,20.0,60.0,719.0,False
1877,24.0,0.0,856.0,0.0,0.0,5.0,False
1878,4.0,0.0,0.0,0.0,0.0,0.0,False
1879,2.0,0.0,0.0,0.0,0.0,0.0,False
1880,30.0,0.0,5734.0,0.0,5.0,1.0,True
1881,31.0,0.0,0.0,0.0,0.0,0.0,False
1882,17.0,0.0,0.0,0.0,0.0,0.0,True
1883,40.0,0.0,0.0,0.0,0.0,0.0,True
1884,33.0,0.0,0.0,0.0,0.0,0.0,True
1885,46.0,0.0,0.0,0.0,0.0,0.0,False
1886,30.0,1250.0,865.0,0.0,3725.0,5416.0,False
1887,17.0,0.0,0.0,0.0,0.0,804.0,False
1888,19.0,1139.0,18.0,0.0,0.0,671.0,True
1889,22.0,0.0,5183.0,0.0,1080.0,2.0,True
1890,20.0,0.0,162.0,0.0,148.0,7619.0,False
1891,36.0,0.0,809.0,0.0,86.0,0.0,False
1892,0.0,0.0,0.0,0.0,0.0,0.0,True
1893,17.0,44.0,1535.0,10.0,51.0,0.0,True
1894,0.0,0.0,0.0,0.0,0.0,0.0,True
1895,15.0,0.0,0.0,0.0,0.0,0.0,True
1896,20.0,0.0,4.0,429.0,0.0,287.0,False
1897,19.0,30.0,1.0,1051.0,0.0,6.0,True
1898,24.0,662.0,0.0,0.0,0.0,9.0,False
1899,43.0,0.0,6.0,730.0,1.0,0.0,False
1900,26.0,0.0,0.0,0.0,0.0,0.0,True
1901,42.0,399.0,75.0,38.0,771.0,0.0,False
1902,21.0,6.0,133.0,503.0,0.0,2.0,False
1903,50.0,0.0,0.0,0.0,0.0,0.0,True
1904,25.0,0.0,0.0,0.0,0.0,0.0,True
1905,64.0,0.0,0.0,0.0,0.0,0.0,True
1906,50.0,0.0,0.0,0.0,785.0,19.0,False
1907,24.0,0.0,0.0,0.0,0.0,0.0,True
1908,27.0,0.0,0.0,634.0,1.0,23.0,True
1909,42.0,0.0,0.0,0.0,0.0,0.0,True
1910,30.0,0.0,0.0,0.0,0.0,0.0,False
1911,20.0,2.0,0.0,694.0,0.0,22.0,True
1912,31.0,162.0,1211.0,4.0,0.0,1.0,True
1913,26.0,281.0,741.0,13.0,0.0,4724.0,False
1914,39.0,0.0,0.0,0.0,1528.0,1119.0,False
1915,0.0,0.0,0.0,0.0,0.0,0.0,False
1916,32.0,0.0,58.0,0.0,0.0,642.0,True
1917,25.0,0.0,0.0,0.0,0.0,0.0,True
1918,6.0,0.0,0.0,0.0,0.0,0.0,True
1919,3.0,0.0,0.0,0.0,0.0,0.0,True
1920,11.0,0.0,0.0,0.0,0.0,0.0,False
1921,52.0,0.0,0.0,0.0,0.0,0.0,False
1922,14.0,16.0,0.0,0.0,712.0,149.0,False
1923,68.0,0.0,286.0,0.0,1739.0,13.0,False
1924,18.0,0.0,0.0,0.0,0.0,0.0,True
1925,55.0,2.0,0.0,0.0,0.0,907.0,True
1926,22.0,1430.0,0.0,0.0,0.0,423.0,False
1927,34.0,0.0,5063.0,0.0,56.0,327.0,True
1928,17.0,583.0,0.0,753.0,0.0,0.0,False
1929,38.0,0.0,0.0,0.0,0.0,0.0,False
1930,13.0,12.0,0.0,0.0,0.0,1963.0,False
1931,19.0,0.0,0.0,0.0,0.0,0.0,True
1932,30.0,0.0,0.0,0.0,0.0,0.0,True
1933,27.0,0.0,0.0,72.0,668.0,2713.0,False
1934,17.0,0.0,1.0,533.0,326.0,0.0,True
1935,45.0,0.0,3559.0,0.0,3615.0,163.0,False
1936,28.0,167.0,2406.0,71.0,283.0,650.0,True
1937,23.0,177.0,0.0,7.0,0.0,448.0,False
1938,24.0,1289.0,3343.0,0.0,4996.0,729.0,False
1939,23.0,9.0,4081.0,0.0,0.0,16.0,True
1940,29.0,270.0,0.0,0.0,25.0,343.0,False
1941,46.0,430.0,0.0,340.0,52.0,61.0,False
1942,17.0,8.0,911.0,0.0,0.0,0.0,True
1943,20.0,0.0,0.0,4.0,35.0,769.0,False
1944,24.0,121.0,20.0,0.0,68.0,506.0,False
1945,40.0,19.0,10.0,1.0,4759.0,6007.0,False
1946,0.0,0.0,0.0,0.0,0.0,0.0,True
1947,38.0,0.0,590.0,2640.0,6202.0,99.0,False
1948,65.0,51.0,4451.0,0.0,20.0,397.0,True
1949,19.0,0.0,1342.0,0.0,152.0,556.0,True
1950,54.0,0.0,0.0,872.0,0.0,1.0,True
1951,38.0,0.0,717.0,0.0,0.0,0.0,False
1952,40.0,51.0,0.0,1.0,368.0,509.0,True
1953,21.0,0.0,2.0,133.0,0.0,549.0,False
1954,22.0,8.0,0.0,801.0,0.0,12.0,True
1955,33.0,356.0,0.0,0.0,245.0,0.0,False
1956,18.0,29.0,0.0,2315.0,0.0,1.0,True
1957,43.0,546.0,0.0,41.0,710.0,0.0,False
1958,13.0,6726.0,0.0,1605.0,1266.0,0.0,False
1959,26.0,1751.0,0.0,0.0,0.0,0.0,False
1960,22.0,2300.0,0.0,22.0,256.0,0.0,False
1961,21.0,0.0,0.0,0.0,0.0,0.0,True
1962,25.0,0.0,11.0,0.0,13.0,1344.0,False
1963,29.0,216.0,10.0,611.0,594.0,0.0,False
1964,49.0,1624.0,0.0,68.0,0.0,0.0,False
1965,29.0,0.0,0.0,0.0,0.0,0.0,True
1966,45.0,10.0,1095.0,1474.0,0.0,0.0,True
1967,45.0,0.0,0.0,734.0,3.0,5.0,True
1968,30.0,63.0,9314.0,249.0,2624.0,4538.0,False
1969,29.0,776.0,0.0,4.0,0.0,23.0,False
1970,26.0,0.0,0.0,0.0,0.0,0.0,False
1971,16.0,0.0,0.0,0.0,0.0,0.0,False
1972,20.0,1.0,0.0,0.0,4926.0,1.0,False
1973,33.0,235.0,2.0,1.0,650.0,0.0,False
1974,18.0,0.0,0.0,0.0,0.0,0.0,False
1975,24.0,600.0,593.0,1404.0,0.0,1.0,False
1976,29.0,860.0,305.0,18.0,1415.0,0.0,False
1977,40.0,0.0,0.0,0.0,0.0,0.0,True
1978,27.0,0.0,0.0,0.0,0.0,0.0,True
1979,35.0,0.0,0.0,0.0,0.0,0.0,False
1980,31.0,0.0,8718.0,0.0,13036.0,267.0,False
1981,26.0,0.0,0.0,0.0,0.0,0.0,False
1982,49.0,0.0,0.0,1058.0,0.0,0.0,True
1983,23.0,0.0,0.0,0.0,0.0,0.0,False
1984,23.0,0.0,0.0,0.0,0.0,0.0,False
1985,14.0,0.0,0.0,0.0,0.0,0.0,True
1986,21.0,770.0,0.0,0.0,40.0,0.0,False
1987,18.0,0.0,1.0,0.0,80.0,826.0,False
1988,0.0,717.0,0.0,0.0,0.0,0.0,False
1989,19.0,721.0,62.0,7.0,0.0,0.0,True
1990,22.0,624.0,0.0,0.0,0.0,185.0,False
1991,17.0,736.0,0.0,2.0,20.0,0.0,False
1992,13.0,0.0,2.0,480.0,10.0,176.0,False
1993,26.0,0.0,0.0,0.0,91.0,900.0,False
1994,0.0,1054.0,0.0,43.0,85.0,0.0,False
1995,16.0,0.0,0.0,0.0,0.0,0.0,True
1996,20.0,1146.0,0.0,0.0,0.0,3.0,False
1997,20.0,75.0,0.0,0.0,1545.0,0.0,False
1998,23.0,426.0,0.0,362.0,0.0,0.0,False
1999,61.0,2.0,0.0,17.0,868.0,28.0,False
2000,27.0,0.0,0.0,0.0,0.0,0.0,True
2001,3.0,0.0,0.0,0.0,0.0,0.0,True
2002,4.0,0.0,0.0,0.0,0.0,0.0,True
2003,13.0,0.0,0.0,0.0,0.0,0.0,True
2004,19.0,0.0,0.0,0.0,0.0,0.0,True
2005,18.0,0.0,0.0,698.0,0.0,0.0,True
2006,66.0,0.0,0.0,1610.0,0.0,0.0,True
2007,39.0,0.0,0.0,0.0,0.0,0.0,True
2008,21.0,0.0,1433.0,0.0,1234.0,0.0,False
2009,7.0,0.0,0.0,0.0,0.0,0.0,False
2010,56.0,0.0,0.0,0.0,0.0,0.0,False
2011,15.0,0.0,951.0,128.0,0.0,0.0,False
2012,0.0,1146.0,0.0,47.0,0.0,105.0,True
2013,13.0,579.0,226.0,61.0,1.0,7.0,False
2014,18.0,0.0,0.0,0.0,0.0,0.0,True
2015,38.0,0.0,0.0,0.0,0.0,0.0,False
2016,45.0,2138.0,0.0,0.0,659.0,0.0,False
2017,21.0,0.0,0.0,0.0,0.0,0.0,False
2018,19.0,78.0,0.0,0.0,550.0,0.0,False
2019,49.0,651.0,25.0,0.0,849.0,2.0,False
2020,21.0,0.0,820.0,0.0,45.0,0.0,True
2021,18.0,0.0,402.0,2027.0,0.0,0.0,True
2022,43.0,0.0,0.0,0.0,0.0,0.0,True
2023,27.0,0.0,0.0,0.0,0.0,0.0,True
2024,0.0,0.0,0.0,0.0,0.0,0.0,True
2025,27.0,0.0,0.0,6.0,745.0,22.0,False
2026,21.0,0.0,0.0,0.0,0.0,0.0,True
2027,20.0,38.0,220.0,495.0,0.0,0.0,False
2028,35.0,0.0,0.0,0.0,0.0,0.0,True
2029,20.0,212.0,0.0,991.0,0.0,13.0,False
2030,24.0,388.0,0.0,7.0,409.0,0.0,False
2031,41.0,2.0,0.0,551.0,5577.0,68.0,False
2032,23.0,0.0,774.0,0.0,0.0,0.0,True
2033,27.0,0.0,0.0,0.0,0.0,0.0,True
2034,58.0,0.0,0.0,0.0,0.0,0.0,True
2035,53.0,0.0,0.0,0.0,0.0,0.0,True
2036,30.0,437.0,3585.0,0.0,4488.0,281.0,False
2037,24.0,1.0,0.0,0.0,318.0,247.0,False
2038,31.0,46.0,1935.0,0.0,995.0,1254.0,False
2039,46.0,607.0,0.0,41.0,334.0,251.0,False
2040,20.0,938.0,59.0,31.0,12.0,0.0,False
2041,20.0,0.0,0.0,0.0,0.0,0.0,False
2042,30.0,0.0,236.0,0.0,1149.0,0.0,False
2043,24.0,0.0,421.0,0.0,207.0,63.0,False
2044,34.0,0.0,0.0,0.0,628.0,0.0,False
2045,20.0,1750.0,0.0,446.0,0.0,76.0,False
2046,48.0,0.0,0.0,0.0,0.0,0.0,True
2047,25.0,0.0,0.0,619.0,0.0,70.0,False
2048,43.0,0.0,0.0,0.0,0.0,0.0,False
2049,27.0,0.0,280.0,119.0,646.0,5.0,True
2050,47.0,0.0,32.0,0.0,4027.0,1440.0,False
2051,26.0,26.0,4587.0,0.0,102.0,0.0,True
2052,37.0,0.0,0.0,0.0,0.0,0.0,True
2053,42.0,0.0,1180.0,0.0,2677.0,283.0,False
2054,61.0,0.0,654.0,902.0,0.0,68.0,True
2055,29.0,1443.0,1108.0,47.0,0.0,0.0,False
2056,32.0,0.0,1968.0,13.0,1051.0,0.0,True
2057,51.0,1671.0,0.0,17.0,0.0,0.0,False
2058,43.0,2019.0,0.0,560.0,0.0,0.0,False
2059,25.0,0.0,0.0,0.0,0.0,0.0,True
2060,31.0,0.0,0.0,187.0,602.0,0.0,False
2061,13.0,0.0,14.0,857.0,0.0,72.0,False
2062,20.0,546.0,0.0,228.0,0.0,0.0,False
2063,29.0,1356.0,20.0,0.0,13.0,0.0,False
2064,16.0,0.0,0.0,0.0,0.0,0.0,False
2065,15.0,0.0,2347.0,0.0,380.0,0.0,True
2066,50.0,0.0,5.0,0.0,2170.0,0.0,False
2067,41.0,0.0,29813.0,0.0,1257.0,6.0,True
2068,43.0,2.0,2229.0,33.0,6.0,198.0,True
2069,32.0,0.0,0.0,0.0,0.0,0.0,True
2070,36.0,0.0,3206.0,0.0,698.0,72.0,False
2071,18.0,0.0,0.0,0.0,0.0,0.0,True
2072,47.0,0.0,0.0,880.0,0.0,2.0,True
2073,29.0,0.0,0.0,0.0,0.0,0.0,True
2074,0.0,0.0,86.0,0.0,252.0,570.0,False
2075,14.0,0.0,600.0,0.0,204.0,0.0,True
2076,25.0,0.0,0.0,0.0,0.0,0.0,False
2077,63.0,1172.0,0.0,1.0,0.0,0.0,False
2078,22.0,48.0,329.0,182.0,26.0,154.0,False
2079,32.0,2.0,416.0,26.0,510.0,0.0,False
2080,31.0,0.0,14.0,671.0,1.0,3.0,False
2081,24.0,0.0,1220.0,0.0,140.0,0.0,False
2082,39.0,9.0,18.0,0.0,2.0,878.0,False
2083,20.0,0.0,0.0,0.0,0.0,0.0,True
2084,20.0,0.0,0.0,0.0,0.0,0.0,True
2085,19.0,0.0,0.0,0.0,0.0,0.0,False
2086,20.0,552.0,8.0,1348.0,5.0,0.0,False
2087,31.0,21.0,0.0,1031.0,0.0,0.0,False
2088,17.0,0.0,0.0,0.0,0.0,0.0,True
2089,24.0,2538.0,0.0,61.0,0.0,0.0,False
2090,27.0,203.0,539.0,0.0,0.0,0.0,False
2091,28.0,0.0,162.0,741.0,3733.0,99.0,True
2092,41.0,0.0,0.0,0.0,0.0,0.0,True
2093,25.0,0.0,0.0,0.0,0.0,0.0,True
2094,26.0,93.0,0.0,469.0,0.0,0.0,True
2095,27.0,485.0,1109.0,921.0,0.0,1.0,False
2096,22.0,38.0,483.0,80.0,47.0,121.0,True
2097,62.0,320.0,1179.0,756.0,4996.0,85.0,False
2098,58.0,2.0,1.0,14.0,2.0,1153.0,False
2099,37.0,0.0,1368.0,0.0,0.0,960.0,False
2100,54.0,701.0,32.0,171.0,8.0,0.0,False
2101,26.0,0.0,10.0,0.0,702.0,1.0,False
2102,44.0,0.0,0.0,0.0,0.0,0.0,True
2103,34.0,0.0,0.0,0.0,0.0,0.0,True
2104,47.0,0.0,0.0,0.0,0.0,0.0,True
2105,27.0,0.0,3341.0,0.0,80.0,654.0,True
2106,22.0,0.0,0.0,0.0,0.0,0.0,True
2107,46.0,0.0,0.0,0.0,0.0,0.0,True
2108,29.0,0.0,0.0,885.0,0.0,0.0,True
2109,43.0,485.0,4.0,136.0,48.0,0.0,False
2110,42.0,0.0,0.0,32.0,772.0,0.0,False
2111,39.0,0.0,0.0,13.0,0.0,868.0,True
2112,30.0,616.0,0.0,185.0,210.0,475.0,False
2113,43.0,2318.0,0.0,647.0,81.0,0.0,True
2114,19.0,0.0,0.0,0.0,0.0,0.0,False
2115,26.0,0.0,0.0,0.0,0.0,0.0,True
2116,46.0,171.0,0.0,1257.0,5.0,0.0,True
2117,3.0,0.0,0.0,0.0,0.0,0.0,True
2118,21.0,0.0,0.0,0.0,0.0,0.0,True
2119,1.0,0.0,0.0,0.0,0.0,0.0,True
2120,22.0,0.0,0.0,0.0,10.0,778.0,False
2121,27.0,0.0,0.0,0.0,0.0,0.0,True
2122,28.0,0.0,0.0,0.0,0.0,0.0,True
2123,36.0,241.0,0.0,670.0,0.0,0.0,False
2124,19.0,26.0,313.0,470.0,0.0,0.0,False
2125,18.0,0.0,0.0,0.0,0.0,0.0,True
2126,47.0,0.0,140.0,0.0,85.0,3970.0,False
2127,18.0,20.0,1064.0,0.0,0.0,11643.0,False
2128,6.0,0.0,0.0,0.0,0.0,0.0,True
2129,20.0,0.0,544.0,1.0,0.0,378.0,False
2130,18.0,262.0,302.0,1127.0,4225.0,0.0,False
2131,37.0,0.0,1.0,0.0,219.0,0.0,False
2132,22.0,12.0,746.0,802.0,58.0,0.0,False
2133,37.0,20.0,0.0,2559.0,20.0,0.0,True
2134,6.0,0.0,0.0,0.0,0.0,0.0,False
2135,36.0,3.0,0.0,435.0,8.0,277.0,False
2136,46.0,426.0,37.0,0.0,0.0,568.0,False
2137,75.0,0.0,0.0,1224.0,0.0,1769.0,False
2138,37.0,0.0,8.0,70.0,360.0,258.0,False
2139,22.0,0.0,0.0,0.0,0.0,0.0,True
2140,33.0,270.0,412.0,1.0,0.0,5.0,False
2141,35.0,174.0,0.0,381.0,0.0,62.0,False
2142,19.0,0.0,0.0,0.0,0.0,8195.0,False
2143,34.0,0.0,22.0,0.0,3028.0,3768.0,False
2144,23.0,1010.0,0.0,33.0,10.0,0.0,True
2145,37.0,1508.0,0.0,0.0,1.0,0.0,False
2146,24.0,1367.0,0.0,1.0,0.0,0.0,False
2147,54.0,0.0,3381.0,0.0,4463.0,34.0,False
2148,52.0,1377.0,0.0,32.0,22.0,0.0,True
2149,60.0,0.0,0.0,0.0,0.0,0.0,False
2150,1.0,0.0,0.0,0.0,0.0,0.0,True
2151,0.0,0.0,0.0,0.0,0.0,0.0,True
2152,22.0,0.0,297.0,3.0,676.0,2924.0,False
2153,27.0,0.0,12077.0,0.0,75.0,0.0,True
2154,48.0,0.0,0.0,0.0,0.0,0.0,True
2155,47.0,1320.0,428.0,4.0,24.0,0.0,False
2156,25.0,0.0,0.0,0.0,0.0,0.0,True
2157,49.0,9.0,2426.0,95.0,1249.0,168.0,False
2158,33.0,0.0,2012.0,1.0,9124.0,4.0,False
2159,67.0,0.0,4715.0,0.0,599.0,6.0,True
2160,5.0,0.0,0.0,0.0,0.0,0.0,False
2161,60.0,0.0,0.0,0.0,0.0,0.0,True
2162,56.0,0.0,0.0,0.0,0.0,0.0,True
2163,59.0,0.0,2210.0,0.0,4085.0,11.0,False
2164,44.0,0.0,0.0,0.0,0.0,0.0,True
2165,33.0,0.0,763.0,1.0,66.0,84.0,False
2166,28.0,0.0,0.0,0.0,0.0,0.0,False
2167,29.0,1365.0,0.0,791.0,210.0,0.0,False
2168,13.0,0.0,0.0,0.0,0.0,0.0,False
2169,34.0,0.0,0.0,0.0,0.0,0.0,True
2170,45.0,0.0,0.0,0.0,0.0,0.0,True
2171,39.0,0.0,454.0,0.0,454.0,0.0,False
2172,18.0,128.0,37.0,626.0,0.0,5.0,False
2173,57.0,0.0,0.0,0.0,0.0,0.0,False
2174,0.0,0.0,760.0,0.0,21.0,23.0,False
2175,25.0,0.0,0.0,0.0,0.0,0.0,True
2176,22.0,0.0,0.0,0.0,0.0,0.0,False
2177,32.0,0.0,4106.0,388.0,892.0,2.0,True
2178,29.0,0.0,0.0,0.0,0.0,0.0,True
2179,21.0,556.0,0.0,20.0,1589.0,0.0,False
2180,16.0,0.0,0.0,0.0,0.0,0.0,False
2181,45.0,0.0,0.0,0.0,0.0,0.0,True
2182,44.0,1409.0,910.0,17.0,1452.0,3782.0,False
2183,27.0,0.0,0.0,0.0,0.0,0.0,True
2184,26.0,14.0,0.0,0.0,857.0,0.0,False
2185,46.0,1290.0,0.0,57.0,0.0,0.0,False
2186,24.0,0.0,0.0,648.0,0.0,0.0,False
